shell6_shape_weight,chem_weight,lipid5,lipid5_std,macro10,macro10_std,binary_f1,binary_f1_std,STE,apo_f1,alphafold_f1,holdout_mean
0.2,0.8,0.6640282251658786,0.03433842139973818,0.7646881593660393,0.02058674507900093,0.9015453152487188,0.016324616281016252,0.6290037788154211,0.7166666666666667,0.7152317880794702,0.7159492273730684
0.1,0.9,0.6614282207847905,0.032633955649918375,0.7613035156210638,0.01997762235747642,0.8999574639552239,0.0165983995208367,0.6252945691147196,0.7058823529411765,0.7152317880794702,0.7105570705103234
0.7,0.30000000000000004,0.6733835183958822,0.026608737410349033,0.7725119535461328,0.016519680103806843,0.9022881575138884,0.016065108035345024,0.6532196032734617,0.7272727272727273,0.6891891891891893,0.7082309582309583
0.5,0.5,0.6733534982568553,0.028336421447672497,0.7718389482648523,0.016791272277673602,0.9024514355451113,0.015919570342757462,0.646427877789676,0.7166666666666667,0.6979865771812079,0.7073266219239374
0.3,0.7,0.6692572334074144,0.030104514132439766,0.768289047930628,0.01785930944168625,0.9022597693043376,0.016730104613839027,0.6419847087698153,0.7166666666666667,0.6979865771812079,0.7073266219239374
0.9,0.09999999999999998,0.6690031234398436,0.029297900502412717,0.7688235806268945,0.017578582004478174,0.9010616234499698,0.015725291833556244,0.6466658563301428,0.7107438016528925,0.7027027027027027,0.7067232521777976
0.4,0.6,0.6733850717571971,0.02967926177314202,0.7711767628228529,0.017629183379960695,0.9020350532896316,0.015785683571608075,0.6459503606831266,0.7058823529411765,0.6979865771812079,0.7019344650611923
0.6,0.4,0.6738052415487497,0.027417455736379395,0.772860760459249,0.016435946209440045,0.9025632308210361,0.015958706443848728,0.6528057734453289,0.7166666666666667,0.6802721088435374,0.698469387755102
0.8,0.19999999999999996,0.6712085249854224,0.027343509593491976,0.7703163293732831,0.016572760163751768,0.9017507929183692,0.015582461138730776,0.6496229602102569,0.7107438016528925,0.6802721088435374,0.695507955248215
